time,DA_price
2024-04-01 00:00:00+02:00,51.03
2024-04-01 01:00:00+02:00,48.98
2024-04-01 02:00:00+02:00,45.1
2024-04-01 03:00:00+02:00,43.54
2024-04-01 04:00:00+02:00,46.56
2024-04-01 05:00:00+02:00,52.35
2024-04-01 06:00:00+02:00,55.26
2024-04-01 07:00:00+02:00,59.51
2024-04-01 08:00:00+02:00,58.71
2024-04-01 09:00:00+02:00,60.89
2024-04-01 10:00:00+02:00,52.96
2024-04-01 11:00:00+02:00,48.23
2024-04-01 12:00:00+02:00,48.75
2024-04-01 13:00:00+02:00,0.03
2024-04-01 14:00:00+02:00,-0.01
2024-04-01 15:00:00+02:00,-0.01
2024-04-01 16:00:00+02:00,-0.01
2024-04-01 17:00:00+02:00,5.79
2024-04-01 18:00:00+02:00,53.0
2024-04-01 19:00:00+02:00,90.0
2024-04-01 20:00:00+02:00,79.89
2024-04-01 21:00:00+02:00,55.96
2024-04-01 22:00:00+02:00,41.0
2024-04-01 23:00:00+02:00,29.63
2024-04-02 00:00:00+02:00,46.13
2024-04-02 01:00:00+02:00,36.33
2024-04-02 02:00:00+02:00,16.46
2024-04-02 03:00:00+02:00,7.54
2024-04-02 04:00:00+02:00,1.94
2024-04-02 05:00:00+02:00,7.27
2024-04-02 06:00:00+02:00,51.32
2024-04-02 07:00:00+02:00,70.98
2024-04-02 08:00:00+02:00,68.93
2024-04-02 09:00:00+02:00,55.17
2024-04-02 10:00:00+02:00,30.1
2024-04-02 11:00:00+02:00,24.91
2024-04-02 12:00:00+02:00,5.0
2024-04-02 13:00:00+02:00,2.5
2024-04-02 14:00:00+02:00,0.17
2024-04-02 15:00:00+02:00,0.0
2024-04-02 16:00:00+02:00,4.31
2024-04-02 17:00:00+02:00,41.46
2024-04-02 18:00:00+02:00,72.7
2024-04-02 19:00:00+02:00,104.0
2024-04-02 20:00:00+02:00,110.0
2024-04-02 21:00:00+02:00,99.0
2024-04-02 22:00:00+02:00,76.26
2024-04-02 23:00:00+02:00,72.43
2024-04-03 00:00:00+02:00,72.74
2024-04-03 01:00:00+02:00,66.31
2024-04-03 02:00:00+02:00,62.64
2024-04-03 03:00:00+02:00,64.66
2024-04-03 04:00:00+02:00,64.89
2024-04-03 05:00:00+02:00,68.73
2024-04-03 06:00:00+02:00,82.94
2024-04-03 07:00:00+02:00,106.52
2024-04-03 08:00:00+02:00,117.93
2024-04-03 09:00:00+02:00,102.44
2024-04-03 10:00:00+02:00,107.35
2024-04-03 11:00:00+02:00,90.92
2024-04-03 12:00:00+02:00,78.72
2024-04-03 13:00:00+02:00,65.8
2024-04-03 14:00:00+02:00,58.9
2024-04-03 15:00:00+02:00,58.09
2024-04-03 16:00:00+02:00,60.97
2024-04-03 17:00:00+02:00,70.31
2024-04-03 18:00:00+02:00,85.0
2024-04-03 19:00:00+02:00,91.69
2024-04-03 20:00:00+02:00,92.65
2024-04-03 21:00:00+02:00,70.71
2024-04-03 22:00:00+02:00,65.49
2024-04-03 23:00:00+02:00,55.33
2024-04-04 00:00:00+02:00,42.63
2024-04-04 01:00:00+02:00,40.28
2024-04-04 02:00:00+02:00,39.08
2024-04-04 03:00:00+02:00,39.67
2024-04-04 04:00:00+02:00,40.03
2024-04-04 05:00:00+02:00,43.07
2024-04-04 06:00:00+02:00,53.49
2024-04-04 07:00:00+02:00,65.47
2024-04-04 08:00:00+02:00,75.33
2024-04-04 09:00:00+02:00,71.79
2024-04-04 10:00:00+02:00,69.17
2024-04-04 11:00:00+02:00,63.06
2024-04-04 12:00:00+02:00,51.77
2024-04-04 13:00:00+02:00,45.88
