time,DA_price
2023-03-01 00:00:00+01:00,125.23
2023-03-01 01:00:00+01:00,119.9
2023-03-01 02:00:00+01:00,124.96
2023-03-01 03:00:00+01:00,116.31
2023-03-01 04:00:00+01:00,130.0
2023-03-01 05:00:00+01:00,136.0
2023-03-01 06:00:00+01:00,160.0
2023-03-01 07:00:00+01:00,180.71
2023-03-01 08:00:00+01:00,186.03
2023-03-01 09:00:00+01:00,152.9
2023-03-01 10:00:00+01:00,116.6
2023-03-01 11:00:00+01:00,116.6
2023-03-01 12:00:00+01:00,113.96
2023-03-01 13:00:00+01:00,107.72
2023-03-01 14:00:00+01:00,108.0
2023-03-01 15:00:00+01:00,119.86
2023-03-01 16:00:00+01:00,127.58
2023-03-01 17:00:00+01:00,144.32
2023-03-01 18:00:00+01:00,182.18
2023-03-01 19:00:00+01:00,176.44
2023-03-01 20:00:00+01:00,153.84
2023-03-01 21:00:00+01:00,140.65
2023-03-01 22:00:00+01:00,130.0
2023-03-01 23:00:00+01:00,125.5
2023-03-02 00:00:00+01:00,111.79
2023-03-02 01:00:00+01:00,111.1
2023-03-02 02:00:00+01:00,114.0
2023-03-02 03:00:00+01:00,130.1
2023-03-02 04:00:00+01:00,120.0
2023-03-02 05:00:00+01:00,126.0
2023-03-02 06:00:00+01:00,146.0
2023-03-02 07:00:00+01:00,178.69
2023-03-02 08:00:00+01:00,189.56
2023-03-02 09:00:00+01:00,141.44
2023-03-02 10:00:00+01:00,107.1
2023-03-02 11:00:00+01:00,116.4
2023-03-02 12:00:00+01:00,105.06
2023-03-02 13:00:00+01:00,102.05
2023-03-02 14:00:00+01:00,94.83
2023-03-02 15:00:00+01:00,116.05
2023-03-02 16:00:00+01:00,120.0
2023-03-02 17:00:00+01:00,165.81
2023-03-02 18:00:00+01:00,184.5
2023-03-02 19:00:00+01:00,159.44
2023-03-02 20:00:00+01:00,152.08
2023-03-02 21:00:00+01:00,157.56
2023-03-02 22:00:00+01:00,144.91
2023-03-02 23:00:00+01:00,139.9
2023-03-03 00:00:00+01:00,139.31
2023-03-03 01:00:00+01:00,128.02
2023-03-03 02:00:00+01:00,128.79
2023-03-03 03:00:00+01:00,109.9
2023-03-03 04:00:00+01:00,110.4
2023-03-03 05:00:00+01:00,122.21
2023-03-03 06:00:00+01:00,162.19
2023-03-03 07:00:00+01:00,187.03
2023-03-03 08:00:00+01:00,198.2
2023-03-03 09:00:00+01:00,163.67
2023-03-03 10:00:00+01:00,131.12
2023-03-03 11:00:00+01:00,130.0
2023-03-03 12:00:00+01:00,112.58
2023-03-03 13:00:00+01:00,112.69
2023-03-03 14:00:00+01:00,114.64
2023-03-03 15:00:00+01:00,107.83
2023-03-03 16:00:00+01:00,132.0
2023-03-03 17:00:00+01:00,155.99
2023-03-03 18:00:00+01:00,165.0
2023-03-03 19:00:00+01:00,132.0
2023-03-03 20:00:00+01:00,126.72
2023-03-03 21:00:00+01:00,126.25
2023-03-03 22:00:00+01:00,121.68
2023-03-03 23:00:00+01:00,114.5
2023-03-04 00:00:00+01:00,116.07
2023-03-04 01:00:00+01:00,123.91
2023-03-04 02:00:00+01:00,126.58
2023-03-04 03:00:00+01:00,125.93
2023-03-04 04:00:00+01:00,128.0
2023-03-04 05:00:00+01:00,100.19
2023-03-04 06:00:00+01:00,115.7
2023-03-04 07:00:00+01:00,112.1
2023-03-04 08:00:00+01:00,120.0
2023-03-04 09:00:00+01:00,120.1
2023-03-04 10:00:00+01:00,134.0
2023-03-04 11:00:00+01:00,119.9
2023-03-04 12:00:00+01:00,117.0
2023-03-04 13:00:00+01:00,111.0
2023-03-04 14:00:00+01:00,105.95
2023-03-04 15:00:00+01:00,108.6
2023-03-04 16:00:00+01:00,111.6
2023-03-04 17:00:00+01:00,140.0
2023-03-04 18:00:00+01:00,159.65
2023-03-04 19:00:00+01:00,151.4
2023-03-04 20:00:00+01:00,131.4
2023-03-04 21:00:00+01:00,139.96
2023-03-04 22:00:00+01:00,131.47
2023-03-04 23:00:00+01:00,113.83
2023-03-05 00:00:00+01:00,119.9
2023-03-05 01:00:00+01:00,108.4
2023-03-05 02:00:00+01:00,110.0
2023-03-05 03:00:00+01:00,107.43
2023-03-05 04:00:00+01:00,106.54
2023-03-05 05:00:00+01:00,106.53
2023-03-05 06:00:00+01:00,108.5
2023-03-05 07:00:00+01:00,109.28
2023-03-05 08:00:00+01:00,116.22
2023-03-05 09:00:00+01:00,119.94
2023-03-05 10:00:00+01:00,110.0
2023-03-05 11:00:00+01:00,107.55
2023-03-05 12:00:00+01:00,107.35
2023-03-05 13:00:00+01:00,108.62
2023-03-05 14:00:00+01:00,109.7
2023-03-05 15:00:00+01:00,111.55
2023-03-05 16:00:00+01:00,120.12
2023-03-05 17:00:00+01:00,145.14
2023-03-05 18:00:00+01:00,166.67
2023-03-05 19:00:00+01:00,170.14
2023-03-05 20:00:00+01:00,152.55
2023-03-05 21:00:00+01:00,149.78
2023-03-05 22:00:00+01:00,141.5
2023-03-05 23:00:00+01:00,125.48
2023-03-06 00:00:00+01:00,134.5
2023-03-06 01:00:00+01:00,122.44
2023-03-06 02:00:00+01:00,119.96
2023-03-06 03:00:00+01:00,121.11
2023-03-06 04:00:00+01:00,122.41
2023-03-06 05:00:00+01:00,135.59
2023-03-06 06:00:00+01:00,159.8
2023-03-06 07:00:00+01:00,185.0
2023-03-06 08:00:00+01:00,217.09
2023-03-06 09:00:00+01:00,186.35
2023-03-06 10:00:00+01:00,170.26
2023-03-06 11:00:00+01:00,160.84
2023-03-06 12:00:00+01:00,149.9
2023-03-06 13:00:00+01:00,144.93
2023-03-06 14:00:00+01:00,120.0
2023-03-06 15:00:00+01:00,116.12
2023-03-06 16:00:00+01:00,107.64
2023-03-06 17:00:00+01:00,135.0
2023-03-06 18:00:00+01:00,160.0
2023-03-06 19:00:00+01:00,150.3
2023-03-06 20:00:00+01:00,120.0
2023-03-06 21:00:00+01:00,115.72
2023-03-06 22:00:00+01:00,120.0
2023-03-06 23:00:00+01:00,114.93
2023-03-07 00:00:00+01:00,100.1
2023-03-07 01:00:00+01:00,104.49
2023-03-07 02:00:00+01:00,100.0
2023-03-07 03:00:00+01:00,99.9
2023-03-07 04:00:00+01:00,109.1
2023-03-07 05:00:00+01:00,98.87
2023-03-07 06:00:00+01:00,105.5
2023-03-07 07:00:00+01:00,110.1
2023-03-07 08:00:00+01:00,129.9
2023-03-07 09:00:00+01:00,174.76
2023-03-07 10:00:00+01:00,153.24
2023-03-07 11:00:00+01:00,132.0
2023-03-07 12:00:00+01:00,109.9
2023-03-07 13:00:00+01:00,110.0
2023-03-07 14:00:00+01:00,106.0
2023-03-07 15:00:00+01:00,103.82
2023-03-07 16:00:00+01:00,111.27
2023-03-07 17:00:00+01:00,144.22
2023-03-07 18:00:00+01:00,165.9
2023-03-07 19:00:00+01:00,143.91
2023-03-07 20:00:00+01:00,155.02
2023-03-07 21:00:00+01:00,139.13
2023-03-07 22:00:00+01:00,127.89
2023-03-07 23:00:00+01:00,121.14
2023-03-08 00:00:00+01:00,117.01
2023-03-08 01:00:00+01:00,114.49
2023-03-08 02:00:00+01:00,114.33
2023-03-08 03:00:00+01:00,111.0
2023-03-08 04:00:00+01:00,111.0
2023-03-08 05:00:00+01:00,118.23
2023-03-08 06:00:00+01:00,140.68
2023-03-08 07:00:00+01:00,158.53
2023-03-08 08:00:00+01:00,173.1
2023-03-08 09:00:00+01:00,162.99
2023-03-08 10:00:00+01:00,152.99
2023-03-08 11:00:00+01:00,144.18
2023-03-08 12:00:00+01:00,137.19
2023-03-08 13:00:00+01:00,135.08
2023-03-08 14:00:00+01:00,137.42
2023-03-08 15:00:00+01:00,141.08
2023-03-08 16:00:00+01:00,144.47
2023-03-08 17:00:00+01:00,153.01
2023-03-08 18:00:00+01:00,166.89
2023-03-08 19:00:00+01:00,170.02
2023-03-08 20:00:00+01:00,153.77
2023-03-08 21:00:00+01:00,134.39
2023-03-08 22:00:00+01:00,128.65
2023-03-08 23:00:00+01:00,119.0
2023-03-09 00:00:00+01:00,113.66
2023-03-09 01:00:00+01:00,111.39
2023-03-09 02:00:00+01:00,111.02
2023-03-09 03:00:00+01:00,109.38
2023-03-09 04:00:00+01:00,111.22
2023-03-09 05:00:00+01:00,113.02
2023-03-09 06:00:00+01:00,137.39
2023-03-09 07:00:00+01:00,149.88
2023-03-09 08:00:00+01:00,158.99
2023-03-09 09:00:00+01:00,150.95
2023-03-09 10:00:00+01:00,142.34
2023-03-09 11:00:00+01:00,131.8
2023-03-09 12:00:00+01:00,122.0
2023-03-09 13:00:00+01:00,116.44
2023-03-09 14:00:00+01:00,116.16
2023-03-09 15:00:00+01:00,116.35
2023-03-09 16:00:00+01:00,118.0
2023-03-09 17:00:00+01:00,135.4
2023-03-09 18:00:00+01:00,146.92
2023-03-09 19:00:00+01:00,144.65
2023-03-09 20:00:00+01:00,134.56
2023-03-09 21:00:00+01:00,124.84
2023-03-09 22:00:00+01:00,123.82
2023-03-09 23:00:00+01:00,109.7
2023-03-10 00:00:00+01:00,102.89
2023-03-10 01:00:00+01:00,100.68
2023-03-10 02:00:00+01:00,99.06
2023-03-10 03:00:00+01:00,98.84
2023-03-10 04:00:00+01:00,99.09
2023-03-10 05:00:00+01:00,105.0
2023-03-10 06:00:00+01:00,119.81
2023-03-10 07:00:00+01:00,136.9
2023-03-10 08:00:00+01:00,140.91
2023-03-10 09:00:00+01:00,136.61
2023-03-10 10:00:00+01:00,131.89
2023-03-10 11:00:00+01:00,125.1
2023-03-10 12:00:00+01:00,116.41
2023-03-10 13:00:00+01:00,112.83
2023-03-10 14:00:00+01:00,114.72
2023-03-10 15:00:00+01:00,112.22
2023-03-10 16:00:00+01:00,109.49
2023-03-10 17:00:00+01:00,128.95
2023-03-10 18:00:00+01:00,135.01
2023-03-10 19:00:00+01:00,128.97
2023-03-10 20:00:00+01:00,110.0
2023-03-10 21:00:00+01:00,108.96
2023-03-10 22:00:00+01:00,110.0
2023-03-10 23:00:00+01:00,102.0
2023-03-11 00:00:00+01:00,109.36
2023-03-11 01:00:00+01:00,108.0
2023-03-11 02:00:00+01:00,107.0
2023-03-11 03:00:00+01:00,109.02
2023-03-11 04:00:00+01:00,109.0
2023-03-11 05:00:00+01:00,114.97
2023-03-11 06:00:00+01:00,146.1
2023-03-11 07:00:00+01:00,145.35
2023-03-11 08:00:00+01:00,119.99
2023-03-11 09:00:00+01:00,110.44
2023-03-11 10:00:00+01:00,99.17
2023-03-11 11:00:00+01:00,87.1
2023-03-11 12:00:00+01:00,78.66
2023-03-11 13:00:00+01:00,60.0
2023-03-11 14:00:00+01:00,60.38
2023-03-11 15:00:00+01:00,85.95
2023-03-11 16:00:00+01:00,108.1
2023-03-11 17:00:00+01:00,130.02
2023-03-11 18:00:00+01:00,144.95
2023-03-11 19:00:00+01:00,195.18
2023-03-11 20:00:00+01:00,131.54
2023-03-11 21:00:00+01:00,119.96
2023-03-11 22:00:00+01:00,124.08
2023-03-11 23:00:00+01:00,115.3
2023-03-12 00:00:00+01:00,120.88
2023-03-12 01:00:00+01:00,101.05
2023-03-12 02:00:00+01:00,101.0
2023-03-12 03:00:00+01:00,90.3
2023-03-12 04:00:00+01:00,91.7
2023-03-12 05:00:00+01:00,91.98
2023-03-12 06:00:00+01:00,90.55
2023-03-12 07:00:00+01:00,88.78
2023-03-12 08:00:00+01:00,90.22
2023-03-12 09:00:00+01:00,93.71
2023-03-12 10:00:00+01:00,91.98
2023-03-12 11:00:00+01:00,87.79
2023-03-12 12:00:00+01:00,79.73
2023-03-12 13:00:00+01:00,68.96
2023-03-12 14:00:00+01:00,70.0
2023-03-12 15:00:00+01:00,74.9
2023-03-12 16:00:00+01:00,85.05
2023-03-12 17:00:00+01:00,100.95
2023-03-12 18:00:00+01:00,120.05
2023-03-12 19:00:00+01:00,141.04
2023-03-12 20:00:00+01:00,129.97
2023-03-12 21:00:00+01:00,104.31
2023-03-12 22:00:00+01:00,94.9
2023-03-12 23:00:00+01:00,80.78
2023-03-13 00:00:00+01:00,46.36
2023-03-13 01:00:00+01:00,37.33
2023-03-13 02:00:00+01:00,33.4
2023-03-13 03:00:00+01:00,16.89
2023-03-13 04:00:00+01:00,7.51
2023-03-13 05:00:00+01:00,16.89
2023-03-13 06:00:00+01:00,38.49
2023-03-13 07:00:00+01:00,77.71
2023-03-13 08:00:00+01:00,94.43
2023-03-13 09:00:00+01:00,89.97
2023-03-13 10:00:00+01:00,64.8
2023-03-13 11:00:00+01:00,23.33
2023-03-13 12:00:00+01:00,1.06
2023-03-13 13:00:00+01:00,-0.98
2023-03-13 14:00:00+01:00,-0.46
2023-03-13 15:00:00+01:00,0.26
2023-03-13 16:00:00+01:00,9.03
2023-03-13 17:00:00+01:00,54.99
2023-03-13 18:00:00+01:00,91.43
2023-03-13 19:00:00+01:00,100.0
2023-03-13 20:00:00+01:00,83.53
2023-03-13 21:00:00+01:00,72.08
2023-03-13 22:00:00+01:00,35.45
2023-03-13 23:00:00+01:00,23.32
2023-03-14 00:00:00+01:00,9.57
2023-03-14 01:00:00+01:00,4.48
2023-03-14 02:00:00+01:00,4.04
2023-03-14 03:00:00+01:00,1.95
2023-03-14 04:00:00+01:00,3.64
2023-03-14 05:00:00+01:00,9.8
2023-03-14 06:00:00+01:00,42.93
2023-03-14 07:00:00+01:00,94.36
2023-03-14 08:00:00+01:00,100.11
2023-03-14 09:00:00+01:00,108.86
2023-03-14 10:00:00+01:00,82.83
2023-03-14 11:00:00+01:00,60.95
2023-03-14 12:00:00+01:00,46.48
2023-03-14 13:00:00+01:00,56.42
2023-03-14 14:00:00+01:00,65.51
2023-03-14 15:00:00+01:00,59.82
2023-03-14 16:00:00+01:00,78.83
2023-03-14 17:00:00+01:00,131.55
2023-03-14 18:00:00+01:00,162.0
2023-03-14 19:00:00+01:00,203.0
2023-03-14 20:00:00+01:00,199.45
2023-03-14 21:00:00+01:00,151.2
2023-03-14 22:00:00+01:00,133.5
2023-03-14 23:00:00+01:00,144.6
2023-03-15 00:00:00+01:00,155.8
2023-03-15 01:00:00+01:00,114.2
2023-03-15 02:00:00+01:00,115.9
2023-03-15 03:00:00+01:00,108.21
2023-03-15 04:00:00+01:00,108.54
2023-03-15 05:00:00+01:00,123.45
2023-03-15 06:00:00+01:00,143.6
2023-03-15 07:00:00+01:00,200.0
2023-03-15 08:00:00+01:00,219.0
2023-03-15 09:00:00+01:00,145.93
2023-03-15 10:00:00+01:00,110.7
2023-03-15 11:00:00+01:00,77.94
2023-03-15 12:00:00+01:00,74.9
2023-03-15 13:00:00+01:00,62.71
2023-03-15 14:00:00+01:00,74.9
2023-03-15 15:00:00+01:00,100.1
2023-03-15 16:00:00+01:00,114.51
2023-03-15 17:00:00+01:00,150.8
2023-03-15 18:00:00+01:00,182.3
2023-03-15 19:00:00+01:00,199.11
2023-03-15 20:00:00+01:00,165.34
2023-03-15 21:00:00+01:00,147.36
2023-03-15 22:00:00+01:00,139.35
2023-03-15 23:00:00+01:00,127.63
2023-03-16 00:00:00+01:00,117.39
2023-03-16 01:00:00+01:00,107.2
2023-03-16 02:00:00+01:00,103.8
2023-03-16 03:00:00+01:00,100.0
2023-03-16 04:00:00+01:00,98.07
2023-03-16 05:00:00+01:00,103.6
2023-03-16 06:00:00+01:00,110.57
2023-03-16 07:00:00+01:00,142.35
2023-03-16 08:00:00+01:00,138.03
2023-03-16 09:00:00+01:00,117.12
2023-03-16 10:00:00+01:00,103.2
2023-03-16 11:00:00+01:00,91.51
2023-03-16 12:00:00+01:00,85.41
2023-03-16 13:00:00+01:00,78.51
2023-03-16 14:00:00+01:00,80.47
2023-03-16 15:00:00+01:00,84.9
2023-03-16 16:00:00+01:00,95.46
2023-03-16 17:00:00+01:00,119.23
2023-03-16 18:00:00+01:00,131.88
2023-03-16 19:00:00+01:00,130.02
2023-03-16 20:00:00+01:00,102.5
2023-03-16 21:00:00+01:00,101.8
2023-03-16 22:00:00+01:00,88.2
2023-03-16 23:00:00+01:00,81.7
2023-03-17 00:00:00+01:00,90.0
2023-03-17 01:00:00+01:00,90.0
2023-03-17 02:00:00+01:00,89.35
2023-03-17 03:00:00+01:00,75.55
2023-03-17 04:00:00+01:00,79.0
2023-03-17 05:00:00+01:00,81.59
2023-03-17 06:00:00+01:00,119.24
